CTC_GSE109761_Br16_B25_212,4
CTC_GSE109761_Br16_B26_212,4
CTC_GSE109761_Br16_B29_212,4
CTC_GSE109761_Br16_B30_212,4
CTC_GSE109761_Br16_B31_212,4
CTC_GSE109761_Br16_B45_212,4
CTC_GSE109761_Br16_B46_212,4
CTC_GSE109761_Br16_B53_212,4
CTC_GSE109761_Br16_B55_212,4
CTC_GSE109761_Br16_B56_212,4
CTC_GSE109761_Br16_B57_212,4
CTC_GSE109761_Br16_B58_212,4
CTC_GSE109761_Br16_B61_212,4
CTC_GSE109761_Br16_C5_212,4
CTC_GSE109761_Br16_C6_212,4
CTC_GSE109761_Br16_C8_212,4
CTC_GSE109761_Br16_C13_212,4
CTC_GSE109761_CD_Br16_47_212,4
CTC_GSE109761_CD_Br16_48_212,4
CTC_GSE109761_CD_Br16_50_212,4
CTC_GSE109761_CD_Br16_53_212,4
CTC_GSE109761_CD_Br16_55_212,4
CTC_GSE109761_CD_Br16_57_212,4
CTC_GSE109761_CD_Br16_61_212,4
CTC_GSE109761_CD_Br16_63_212,4
CTC_GSE109761_CD_Br16_64_212,4
CTC_GSE109761_CD_Br16_65_212,4
CTC_GSE109761_CD_LM2_27_212,4
CTC_GSE109761_CD_LM2_28_212,4
CTC_GSE109761_CD_LM2_29_212,4
CTC_GSE109761_CD_LM2_30_212,4
CTC_GSE109761_CD_LM2_31_212,4
CTC_GSE109761_CD_LM2_32_212,4
CTC_GSE109761_CD_LM2_35_212,4
CTC_GSE109761_CD_LM2_36_212,4
CTC_GSE109761_CD_LM2_40_212,4
CTC_GSE109761_Br23_20_212,4
CTC_GSE109761_Br23_23_212,4
CTC_GSE109761_Br23_26_212,4
CTC_GSE109761_Br23_27_212,4
CTC_GSE109761_Br39_23_212,3
CTC_GSE109761_Br11_10_212,4
CTC_GSE109761_Br11_18_212,2
CTC_GSE109761_Br53_CTC_1_212,4
CTC_GSE109761_Br57_CTC__17_212,4
CTC_GSE109761_Br61_CTC___18_212,4
CTC_GSE109761_Br61_CTC___22_212,4
CTC_GSE109761_Br61_CTC___23_212,4
CTC_GSE109761_Br61_CTC___24_212,4
CTC_GSE109761_Br61_CTC___34_212,4
CTC_GSE109761_Br61_CTC___38_212,4
CTC_GSE109761_Br61_CTC___45_212,4
CTC_GSE109761_Brx50_NSG_CTC_A4_212,4
CTC_GSE109761_Brx50_NSG_CTC_A6_212,4
CTC_GSE109761_Br7_7_12_212,4
CTC_GSE109761_Br7_1_SG_212,4
CTC_GSE109761_Br16_3_212,4
CTC_GSE109761_Br16_5_212,4
CTC_GSE109761_Br16_6_212,4
CTC_GSE86978_BR21_1_SC1_052113_77,2
CTC_GSE86978_BR21_1_SC2_052113_77,2
CTC_GSE86978_BR21_1_SC3_052113_77,2
CTC_GSE86978_BR29_1_012913_77,3
CTC_GSE86978_BR29_2_012913_77,2
CTC_GSE86978_BrTr08_1_SC1_012913_77,1
CTC_GSE86978_BrTr08_1_SC2_012913_77,1
CTC_GSE86978_BrTr11_SC2_022513_77,4
CTC_GSE86978_BrTr11_SC1_022513_77,4
CTC_GSE86978_BrTr12_SC_022813_77,3
CTC_GSE86978_Brx09_1_011513_77,3
CTC_GSE86978_Brx10_1_SC1_041113_77,2
CTC_GSE86978_Brx10_1_SC2_041113_77,2
CTC_GSE86978_Brx10_1_SC3_041113_77,2
CTC_GSE86978_Brx50_2_031113_77,3
CTC_GSE86978_Brx52_SC1_020413_77,4
CTC_GSE86978_Brx52_SC2_020413_77,1
CTC_GSE86978_Brx53_SC_011513_77,1
CTC_GSE86978_Brx53_SC2_010313_77,1
CTC_GSE86978_Brx53_SC1_010313_77,1
CTC_GSE86978_Brx61_1_SC4_032012_77,4
CTC_GSE86978_Brx61_1_SC1_032012_77,2
CTC_GSE86978_Brx61_1_SC2_032012_77,1
CTC_GSE86978_Brx61_1_SC3_032012_77,4
CTC_GSE86978_Brx66_1_012913_77,2
CTC_GSE86978_Brx66_2_SC1_012913_77,2
CTC_GSE86978_Brx66_2_SC2_012913_77,2
